image_path,generated_text,ground_truths
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
6658.jpg,"a picture of a man with a gray beard and hair, a large nose, and brown eyes wearing a gray shirt and silver necklace, with a gray strap visible in the foreground","['White text reads: Rick, The retiree.Ê', 'Words: Rick, the Retiree.', 'In white letters: RICK, the retiree.', 'Rick: The Retiree.', 'Rick - the retiree.', 'Rick - the retiree.', ""A title reads: 'Rick: the retiree'."", 'Caption: Rick, the retiree.', 'Rick. The Retiree.', 'Rick, the retiree.', 'Wearing a singlet, the man has a greying beard and frizzy hair. White text reads: Rick, The retiree.Ê', 'An unshaven older man with messy, longish, grey hair gazes around, looking bored. His eyes look moist and glassy. Words: Rick, the Retiree.', 'A middle aged man with unkempt grey hair and heavy brows. He wears a green vest and a chain around his neck. In white letters: RICK, the retiree.', ""A man wears a dark green vest and a chain necklace around his neck. He's about 60 with fine shaggy grey hair and a beard. Rick: The Retiree."", 'A thick-set man with a greying beard and fuzzy grey hair. Rick - the retiree.', 'An unkempt man in his sixties has unruly collar length hair tinged grey at the temples and a salt and pepper beard. Rick - the retiree.', ""A man in his sixties has unruly grey hair and a thick beard. He has tired green eyes. A title reads: 'Rick: the retiree'."", 'A bearded grey haired man with heavy green eyes. He has a chain around his neck, wears a vest. Caption: Rick, the retiree.', nan, nan]"
7099.jpg,"a picture of a man sits on a wooden bench surrounded by tall trees, using his laptop while wearing black pants","['Someone sits on a wooden chair in a leafy urban park.', 'Someone sits alone at a park bench.', 'He is sitting on a bench beneath some trees in full leaf.', ""He's sitting in the middle of three chairs in a park."", ""He's sitting on a park bench in dappled shade, wearing an olive-green vest that exposes the chain around his neck and the tattoos on his arm."", 'Someone is sitting on a wooden chair in the shade of trees with mishapen trunks.', 'Sitting in the shade he wears an army green tank top that exposes his black tattoos on his upper arms.', 'Someone sits on a park bench, in the sunshine.', 'Someone is sitting on a chair in a sun-dappled area of a park.', 'Seated in a chair between two other chairs. Behind him, foliage and tall trees.']"
7099.jpg,"a picture of a man sits on a wooden bench surrounded by tall trees, using his laptop while wearing black pants","['Someone sits on a wooden chair in a leafy urban park.', 'Someone sits alone at a park bench.', 'He is sitting on a bench beneath some trees in full leaf.', ""He's sitting in the middle of three chairs in a park."", ""He's sitting on a park bench in dappled shade, wearing an olive-green vest that exposes the chain around his neck and the tattoos on his arm."", 'Someone is sitting on a wooden chair in the shade of trees with mishapen trunks.', 'Sitting in the shade he wears an army green tank top that exposes his black tattoos on his upper arms.', 'Someone sits on a park bench, in the sunshine.', 'Someone is sitting on a chair in a sun-dappled area of a park.', 'Seated in a chair between two other chairs. Behind him, foliage and tall trees.']"
7099.jpg,"a picture of a man sits on a wooden bench surrounded by tall trees, using his laptop while wearing black pants","['Someone sits on a wooden chair in a leafy urban park.', 'Someone sits alone at a park bench.', 'He is sitting on a bench beneath some trees in full leaf.', ""He's sitting in the middle of three chairs in a park."", ""He's sitting on a park bench in dappled shade, wearing an olive-green vest that exposes the chain around his neck and the tattoos on his arm."", 'Someone is sitting on a wooden chair in the shade of trees with mishapen trunks.', 'Sitting in the shade he wears an army green tank top that exposes his black tattoos on his upper arms.', 'Someone sits on a park bench, in the sunshine.', 'Someone is sitting on a chair in a sun-dappled area of a park.', 'Seated in a chair between two other chairs. Behind him, foliage and tall trees.']"
7099.jpg,"a picture of a man sits on a wooden bench surrounded by tall trees, using his laptop while wearing black pants","['Someone sits on a wooden chair in a leafy urban park.', 'Someone sits alone at a park bench.', 'He is sitting on a bench beneath some trees in full leaf.', ""He's sitting in the middle of three chairs in a park."", ""He's sitting on a park bench in dappled shade, wearing an olive-green vest that exposes the chain around his neck and the tattoos on his arm."", 'Someone is sitting on a wooden chair in the shade of trees with mishapen trunks.', 'Sitting in the shade he wears an army green tank top that exposes his black tattoos on his upper arms.', 'Someone sits on a park bench, in the sunshine.', 'Someone is sitting on a chair in a sun-dappled area of a park.', 'Seated in a chair between two other chairs. Behind him, foliage and tall trees.']"
7099.jpg,"a picture of a man sits on a wooden bench surrounded by tall trees, using his laptop while wearing black pants","['Someone sits on a wooden chair in a leafy urban park.', 'Someone sits alone at a park bench.', 'He is sitting on a bench beneath some trees in full leaf.', ""He's sitting in the middle of three chairs in a park."", ""He's sitting on a park bench in dappled shade, wearing an olive-green vest that exposes the chain around his neck and the tattoos on his arm."", 'Someone is sitting on a wooden chair in the shade of trees with mishapen trunks.', 'Sitting in the shade he wears an army green tank top that exposes his black tattoos on his upper arms.', 'Someone sits on a park bench, in the sunshine.', 'Someone is sitting on a chair in a sun-dappled area of a park.', 'Seated in a chair between two other chairs. Behind him, foliage and tall trees.']"
7099.jpg,"a picture of a man sits on a wooden bench surrounded by tall trees, using his laptop while wearing black pants","['Someone sits on a wooden chair in a leafy urban park.', 'Someone sits alone at a park bench.', 'He is sitting on a bench beneath some trees in full leaf.', ""He's sitting in the middle of three chairs in a park."", ""He's sitting on a park bench in dappled shade, wearing an olive-green vest that exposes the chain around his neck and the tattoos on his arm."", 'Someone is sitting on a wooden chair in the shade of trees with mishapen trunks.', 'Sitting in the shade he wears an army green tank top that exposes his black tattoos on his upper arms.', 'Someone sits on a park bench, in the sunshine.', 'Someone is sitting on a chair in a sun-dappled area of a park.', 'Seated in a chair between two other chairs. Behind him, foliage and tall trees.']"
7099.jpg,"a picture of a man sits on a wooden bench surrounded by tall trees, using his laptop while wearing black pants","['Someone sits on a wooden chair in a leafy urban park.', 'Someone sits alone at a park bench.', 'He is sitting on a bench beneath some trees in full leaf.', ""He's sitting in the middle of three chairs in a park."", ""He's sitting on a park bench in dappled shade, wearing an olive-green vest that exposes the chain around his neck and the tattoos on his arm."", 'Someone is sitting on a wooden chair in the shade of trees with mishapen trunks.', 'Sitting in the shade he wears an army green tank top that exposes his black tattoos on his upper arms.', 'Someone sits on a park bench, in the sunshine.', 'Someone is sitting on a chair in a sun-dappled area of a park.', 'Seated in a chair between two other chairs. Behind him, foliage and tall trees.']"
7099.jpg,"a picture of a man sits on a wooden bench surrounded by tall trees, using his laptop while wearing black pants","['Someone sits on a wooden chair in a leafy urban park.', 'Someone sits alone at a park bench.', 'He is sitting on a bench beneath some trees in full leaf.', ""He's sitting in the middle of three chairs in a park."", ""He's sitting on a park bench in dappled shade, wearing an olive-green vest that exposes the chain around his neck and the tattoos on his arm."", 'Someone is sitting on a wooden chair in the shade of trees with mishapen trunks.', 'Sitting in the shade he wears an army green tank top that exposes his black tattoos on his upper arms.', 'Someone sits on a park bench, in the sunshine.', 'Someone is sitting on a chair in a sun-dappled area of a park.', 'Seated in a chair between two other chairs. Behind him, foliage and tall trees.']"
